ps_number,review_id,rating,title,content,author,date,verified_purchase
PS1483097,f65db43e6649e40c,4,Exactly what I expected,"Right part, no complaints",Gary D,"August 1, 2018",True
PS1022410,ce5081078a563aaa,5,Perfect fit,This fan blade was easy to install & a perfect fit. I also had to replace my compressor fan motor which was also a perfect match. The DIY video was a huge help The,Chris B,"June 20, 2019",True
PS1022410,5674baaa325e70f1,5,Simple repair - Part fit perfect,My order arrived in the estimated time given. Watched the YouTube video and the part was installed without any problems. My refrigerator is back to normal.,Raymond S,"December 9, 2023",True
PS16762845,de9502eeead72b44,5,Simple repair took about fifteen minutes,Part was securely packed and delivery time was excellent!,Martha E,"December 25, 2018",True
PS16762845,dad656dbce9cf4f8,5,Worked as expected!,Arrived on time and the price was great!,TOBY J,"September 26, 2020",True
PS16762845,b2f6ded2f5c4a91c,5,Exact part needed for GE fridge,I have a top freezer GE fridge (model number GTE21GTHBWW). The fan blades were cracked and making a terribly loud clicking noise. Instead of replacing the whole unit (part 212) I ordered the fan blades only (part 83). These part numbers correspond to the ones on the diagrams for this fridge model. The fan blades fit perfectly and the noise is gone! $13 is a fantastic price to fix a fridge!,Chelsea S,"October 24, 2018",True
PS16762845,9c4f313009f1aac3,5,Easy Repair. Excellent delivery,Part was packed very safely. Looking for part needed was simple to find on web site. Ordering process was very easy to do.,Dennis Z,"December 19, 2018",True
PS16762845,4b035783db621eeb,4,Fan blade was right size!,"Part was new in package, came within a week....and refrigerator is back to working!",Charles D,"September 8, 2018",True
PS16762845,2613e948baefd860,1,Badly designed condensor fan blades,It is truly a shame that this item is able to break off the blades under normal use. I have never been able to get one to last more than three years. But glad that you have them available.,Gordon R,"October 8, 2023",True
PS12730613,90817a146884257e,5,Repair,Works well,Teri M,"May 31, 2023",True
PS12730613,fcdb17541fd27cf2,5,Fridge Is So Much Quieter,"Replacing the fan blade wasn't as easy as I expected, but when it was done, it was surprising how quiet it runs.",Bert W,"October 1, 2020",True
PS12730613,6d3d702fb6d4eec0,5,Fixed the issue!,My freezer started giving off an intermittent loud buzzing sound. After doing some online searches I found out it could be the evaporator fan. As someone who does not normally order products online I was skeptical but PartSelect had the product I needed. I ordered the part and it was delivered in a reasonable amount of time. I was able to install the evaporator fan with medium amount of work on my freezer (with the help of some online videos) and haven't heard the loud buzzing sound again.,Jacob W,"June 5, 2020",True
PS12730613,dd2d9f3e812020a8,5,Outstanding brand new part.,"I received the same exact part I needed, fast delivery and great customer service assistance.",Medel F,"August 2, 2018",True
PS12730613,71d471c1d7721a4b,5,repair,perfect,Edward R,"April 5, 2018",True
PS12730613,2826d2d5b47bcbda,5,easy repair,"The part worked great. All is well with my fridge, no lost food :)",James M,"June 27, 2018",True
PS12730613,749c8019125f7bf5,5,Noise from freezer,"The part came fast. Unfortunately must need to replace motor underneath as freezer is still noisy. Also, the video to take freezer parts out is nothing like the inside of my GSS25XGPABB so taking it apart was a real challenge as the only thing close to being the same was removing the screws initially. I would like to see a video posted for my model because every reference for a video is a totally different model. Apparently we should've videos our own tear down and posted for others needing help in the future. That being said, fan arrived timely and in one piece and is installed.",Penny S,"February 14, 2018",True
PS12730613,41cd7b7f0c69b65f,5,Easy Repair,Ordered this part and it came by mail broken to pieces. Called customer service and they sent a new one with no questions asked. Part came within a few days in perfect condition and as described. Quick fix. Excellent customer service!!!,John W,"March 12, 2018",True
PS12730613,744de8b27342f3c6,5,Part not needed now.,After I ordered part the fan noise stopped and has not been heard since. Guess I'll hold on to it until needed. FYI I love the instructions you provide to make these repairs. As a woman I can do these repairs as well! Thank you.,Patricia H,"February 14, 2019",True
PS11726966,63fb89654e4cb00d,5,Fit like a glove,"The part is sealed brand new from the original manufacturer. Well balanced fan, no wiggle or any vibration. Good awesome price. The people at part select are very helpful and are willing to assist you. Good packaging and fast delivery.",Medel F,"July 24, 2018",True
PS11726966,37ac3448cc174e70,1,Wrong part,This was the wrong part. Way too big.,James M,"March 13, 2020",True
PS17645342,c60e06c110e27c4b,3,Delivery issues,"I am very satisfied with my part & was an easy install. Unfortunately, I paid extra for a quick ship, and received my order 1 1/2 months later. I understand backorder issues, but wish I was notified of the issue per the company contacting me instead of having to check the status constantly. Regardless of the issues I am very pleased with my purchased part.",Sonja S,"November 15, 2018",True
PS304684,5d432fc02195a429,5,Very easy replacement,It is the perfect replacement for my GE refrigerator.,Daniel Z,"October 17, 2018",True
PS304684,c551bb810f7790be,5,No brainer,"Installed in less than 5 min. , back in business",Gerald C,"January 22, 2019",True
PS304684,f43ee1c51b4809aa,5,It worked great,"The fan was just what we needed, fit perfectly and works great.",Del Mckinley 2,"November 6, 2022",True
PS304684,4e618c126d2e09f9,4,Easy repair,It took me longer to unload the fridge than the repair took,Louis A,"April 30, 2022",True
PS304684,2ee80f8b637803c8,3,part worked well,"worked well, a little over priced, but worth it...over a week to receive part....",Charles L,"January 7, 2020",True
PS304684,adc1c88f6cef9cef,1,Broken Part,This part was broken when I received it. Will not order from this company again.,Michael K,"February 21, 2018",True
PS11756897,e05c164a1c4948d1,5,Easy fix,Perfect fit,Jeff L,"September 3, 2021",True
PS11756897,2f2fea95739de8e8,5,great part,Everything was great,Carla P,"February 9, 2021",True
PS735086,ed75c68d35eeef3c,5,Easy repair great part,Easy repair great part The part was in great condition and it was easy to attach I was very happy little overpriced but what are you going to do?,Donna M,"September 14, 2021",True
PS735086,cc9070c319827b67,5,Great Part,"The part worked fine and arrived quickly. However, I felt that it was quite expensive.",Robert H,"June 6, 2023",True
PS735086,a61eab93b4b126ad,5,Cheaper than a new fridge,"We bought this part to repair a tenant's fridge that we discovered had a broken shelf. I was able to look up parts with the model number, order it, get it and fix it. Price seemed high for a small piece of plastic, however, way cheaper than buying a new fridge.",Kathi W,"August 9, 2018",True
PS735086,640ec1a42b99d6ce,5,Easy repair....kind of,"The part was great. No instructions so putting on was confusing. Finally pulled out other shelf to see how it attached. After looking at that, it took less than a minute to install.",Lisa L,"March 28, 2021",True
PS735086,6b9b54406f18c85c,5,Easy to install,Easy purchase easy install,Alicia A,"February 5, 2023",True
PS735086,d6d34d4012412a04,3,rear shelf trim,The part is working good. But it took 3 months to get it.,Barbara G,"September 20, 2019",True
PS735086,3fe13cbb642a44cd,2,Worked as anticipated,I needed this replacement part and while it worked as expected it was ridiculously expensive for a strip of plastic.,Kerry C,"October 19, 2022",True
PS735086,2586102f2edcfa37,1,was desperate for my shelf to be repaired for the holiday....uncaring and shabby shipping !,"Packaged badly, part was damaged but still worked ...41.00 was sickening but I needed it for the Thanksgiving holiday ...will look elsewhere next time I need a part...",CHRISTOPHER P,"November 28, 2018",True
PS430139,7e4763ea013d810d,5,Great service,The part came on time and it was an easy fix. I was very happy with the service,Christopher C,"November 5, 2018",True
PS430139,e31d09fcf024b603,5,Easy repair,Thanks for being able to provide this part..easy to replace myself. Perfect fit!,Agustin R,"August 16, 2018",True
PS430139,75d738ec55eb4284,5,!00% all the way through.,"It was easy to figure out what part I had needed, The shipping speed was great. The package came in flawless and not damaged.",Tayla C,"May 2, 2022",True
PS430139,b8af84c8efc58bb5,1,Way overpriced and very slow delivery,"The ~18""x1/3"" plastic shelf support piece cost $52.38 and took more than 2 weeks to be delivered. It also arrived (with no other items) in a box large enough to hold a medium sized microwave oven. I would not use this service again.",Donald B,"September 22, 2019",True
PS430139,4980603e28bb7097,1,You sent the wrong thing and blew off my response,Wrong item sent precious time wasted.,Dimitri D,"September 8, 2018",True
PS8769003,87cccc63ebcd55b8,5,awesome,I am very happy with my new shelf. It was very easy to install. Thank you Barbara Bayduk,Barbara B,"April 21, 2022",True
PS8769003,76623e0800d66efb,5,Pecos frig.,Inexpensive. Great replacement shelf. Great service. Thank you,William K,"May 19, 2018",True
PS8769003,3529c8dba8e041bc,5,Freezer Shelf,Came in perfect condition. It was the correct part,Mark M,"May 19, 2018",True
PS8769003,4941e7f9681f54de,5,Part as expected,Exact part I was expecting.,Lawrence W,"May 9, 2020",True
PS8769003,baf5349a67ed2a40,5,Freezer Shelf,Fit perfectly. Easy peasy to replace!,EVELYN R,"January 29, 2019",True
PS8769003,0178563f4b974a31,5,The right part,Appreciate the fact I can order correct parts for an older Kenmore refrigerator/freezer model. Thanks!,JOSIE P,"October 8, 2020",True
PS8769003,b27392e3328aa0f6,5,Easy Replacement,The part worked like a charm & it was so easy to replace. It arrived in a short amount of time.,Patricia G,"August 1, 2020",True
PS8769003,d8f98d4fe8c1b44d,5,Freezer shelf,Great condition of freezer shelf - hard to take old one out and new one in.,Carol E,"April 24, 2020",True
PS8769003,ac4a74646c2ed339,5,Fit perfectly,"The part was as advertised, New, OEM, and fit perfectly!!",Steve M,"July 14, 2022",True
PS8769003,6d60988b0b58dd6b,5,easy repair.,The part came and it fit perfect.,Norman H,"April 19, 2019",True
PS3408403,68b7553caeeab7cf,5,Correct part,Quick delivery and correct part made for fast and easy repair.,Timothy M,"March 20, 2023",True
PS3408403,313bc516e0387372,5,Diagrams make it easy,"I've ordered several items from PartSelect and always had a good experience. The correct part comes to my house, undamaged, in less than a week.",Donna S,"April 23, 2019",True
PS3408403,962dd76d65a9f37c,5,Easy repair,Worked great have my shelf back now very happy,Donna P,"January 22, 2021",True
PS3408403,52f9a34bdc5c8317,5,CRISPER COVER FRAME,PERFECT. I WAS SOTIRED OF THE CRACKED ONE IN MY FRIDGE AND REALLY DIDN'T KNOW WHAT TO DO. YOU MADE MY SELECTION EASY. PART ARRIVED FAST AND FIT PERFECT. THANK YOU.,GINA P,"October 29, 2021",True
PS3408403,f332c168947c1d45,5,Perfect fit!,"While it took a few weeks before the part was shipped, when it did arrive, it fits perfectly and looks great.",Pat C,"February 8, 2021",True
PS3408403,796e18995d766ab9,5,Worked great,"The part was exactly what I ordered, delivery time was reasonable considering it had to be back ordered. Very pleased",Joe S,"February 7, 2021",True
PS3408403,67a2d30b947669a0,5,Great part,The part was in great condition and fit perfectly.,Noel W,"February 6, 2021",True
PS3408403,2495221200731bbd,5,Very easy to install,Part arrived in great condition took less then 5 minutes to take out the old and pop in the new one.,Virginia H,"May 11, 2020",True
